Family,Species,Latitude,Longitude,Location,Source
Vespertilionidae,Scotophilus heathii,26.144531,91.646418,"Jalukbari, Assam",Boro et al 2018
Vespertilionidae,Scotophilus heathii,25.1784,91.7323,"Shobar, Meghalaya",Saikia et al 2018
Vespertilionidae,Scotophilus heathii,34.200932,72.026191,"Mardan, Khyberoakhtinkhwa, Pakistan",Benda & Gaisler 2015
Vespertilionidae,Scotophilus heathii,30.9045,77.0967,"Solan, Himachal Pradesh",Benda & Gaisler 2015
Vespertilionidae,Scotophilus heathii,31.95,77.11,"Kullu valley, Himachal Pradesh",Benda & Gaisler 2015
Vespertilionidae,Scotophilus heathii,30.45,78.08,"Mussoorie, Uttar Pradesh, India",GBIF 2022
Vespertilionidae,Scotophilus heathii,33.76979687,72.366816,"Attock (Campbellpore), Punjab, Pakistan",GBIF 2022
Vespertilionidae,Scotophilus heathii,31.487491,74.325009,"Model Town, Lahore, Pakistan",GBIF 2022
Vespertilionidae,Scotophilus heathii,30.2727482,71.779292,"Khanewal district, Pakistan",GBIF 2022
Vespertilionidae,Scotophilus heathii,10.40468684,76.175783,"Chirakkal, Kerala",GBIF 2022
