"Family","Species","Latitude","Longitude","Location","Source"
"Pteropodidae","Rousettus leschenaultii","27.73",88.63,"Hee Gyanthang, Sikkim","Naulak & Pradhan 2020"
"Pteropodidae","Rousettus leschenaultii","27.082125",88.700805,"Neora Valley National Park, Darjeeling, West Bengal","Naulak & Pradhan 2020"
"Pteropodidae","Rousettus leschenaultii","27.666944",87.166944,"Makalu Barun National Park, Nepal","Acharya and Adhikari 2010"
"Pteropodidae","Rousettus leschenaultii","29.43",81,"Rara National Park, Nepal","Acharya and Adhikari 2010"
"Pteropodidae","Rousettus leschenaultii","28.200881",83.945067,"World Peace Cave, Pokhara, Nepal","Acharya and Adhikari 2010"
"Pteropodidae","Rousettus leschenaultii","26.161236",92.62533,"Kaziranga,  Golaghat District, Assam","Boro et al 2018"
"Pteropodidae","Rousettus leschenaultii","25.970977758727155,",90.936133,"Rangjuli, Golapara District","Boro et al 2018"
"Pteropodidae","Rousettus leschenaultii","28.214",83.688,"Alpeshore cave, Kushma-Parbat district, Nepal","Sharma et al 2020"
"Pteropodidae","Rousettus leschenaultii","10.517708",76.4318,"Peechi vazhani wildlife sanctuary, Thrissur, Kerala","Srinivasulu, pers obs"
"Pteropodidae","Rousettus leschenaultii","8.65",77.37,"Kalakkad-Mundanthurai Tiger Reserve, Tamil Nadu, India","Ghosh 2005"
"Pteropodidae","Rousettus leschenaultii","26.621798",90.894309,"Kahitama, Manas Tiger Reserve, assam","Ghosh 2005"
"Pteropodidae","Rousettus leschenaultii","9.622855",77.284369,"Vanathiparai, High Wavy Mtns, Tamil Nadu","Ghosh 2005"
"Pteropodidae","Rousettus leschenaultii","14.972537",74.092995,"Poinguinim, Goa","Ghosh 2005"
"Pteropodidae","Rousettus leschenaultii","18.116",83.001,"Borra Guhalu, Visakhapatnam, Adhra Pradesh","Ghosh 2005"
